lat,lon,name,admin1,admin2,cc,projected coordinate
40.78343,-73.96625,Manhattan,New York,New York County,US,5706568771
40.78343,-73.96625,Manhattan,New York,New York County,US,42445733
40.78343,-73.96625,Manhattan,New York,New York County,US,42436917
40.84985,-73.86641,The Bronx,New York,Bronx,US,5935616551
40.78343,-73.96625,Manhattan,New York,New York County,US,42446466
40.78343,-73.96625,Manhattan,New York,New York County,US,42437363
40.78343,-73.96625,Manhattan,New York,New York County,US,42440004
40.71427,-74.00597,New York City,New York,,US,42434140
40.78343,-73.96625,Manhattan,New York,New York County,US,42445953
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435422
40.78343,-73.96625,Manhattan,New York,New York County,US,42429340
40.78343,-73.96625,Manhattan,New York,New York County,US,42428027
40.74482,-73.94875,Long Island City,New York,Queens County,US,42442902
40.78343,-73.96625,Manhattan,New York,New York County,US,42430371
40.74482,-73.94875,Long Island City,New York,Queens County,US,42442955
40.62205,-73.7468,Inwood,New York,Nassau County,US,5287043132
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446971
40.71427,-74.00597,New York City,New York,,US,588546882
40.71427,-74.00597,New York City,New York,,US,42428438
40.78343,-73.96625,Manhattan,New York,New York County,US,42436919
40.78343,-73.96625,Manhattan,New York,New York County,US,42432825
40.71427,-74.00597,New York City,New York,,US,42440743
40.78343,-73.96625,Manhattan,New York,New York County,US,42450044
40.71427,-74.00597,New York City,New York,,US,7480301866
40.79205,-74.00375,Guttenberg,New Jersey,Hudson County,US,42437845
40.71427,-74.00597,New York City,New York,,US,3174844147
40.78343,-73.96625,Manhattan,New York,New York County,US,42440015
40.71427,-74.00597,New York City,New York,,US,42428476
40.71427,-74.00597,New York City,New York,,US,42440820
40.78343,-73.96625,Manhattan,New York,New York County,US,1825841754
40.78343,-73.96625,Manhattan,New York,New York County,US,42447166
40.78343,-73.96625,Manhattan,New York,New York County,US,1061531682
40.78343,-73.96625,Manhattan,New York,New York County,US,42456076
40.71427,-74.00597,New York City,New York,,US,1692433928
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42437654
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42430304
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42434439
40.78343,-73.96625,Manhattan,New York,New York County,US,42436619
40.74482,-73.94875,Long Island City,New York,Queens County,US,42442939
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42443975
40.78343,-73.96625,Manhattan,New York,New York County,US,42436481
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42439440
40.71427,-74.00597,New York City,New York,,US,42428493
40.71427,-74.00597,New York City,New York,,US,42430257
40.71427,-74.00597,New York City,New York,,US,42448563
40.71427,-74.00597,New York City,New York,,US,42440743
40.79205,-74.00375,Guttenberg,New Jersey,Hudson County,US,42437845
40.74482,-73.94875,Long Island City,New York,Queens County,US,42436751
40.74482,-73.94875,Long Island City,New York,Queens County,US,5131026388
40.71427,-74.00597,New York City,New York,,US,42430861
40.74482,-73.94875,Long Island City,New York,Queens County,US,4597668030
40.71427,-74.00597,New York City,New York,,US,42427427
40.78343,-73.96625,Manhattan,New York,New York County,US,42440153
40.78343,-73.96625,Manhattan,New York,New York County,US,1241742627
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42439440
40.74482,-73.94875,Long Island City,New York,Queens County,US,42443950
40.78343,-73.96625,Manhattan,New York,New York County,US,42436489
40.74482,-73.94875,Long Island City,New York,Queens County,US,6517112874
40.79205,-74.00375,Guttenberg,New Jersey,Hudson County,US,595245925
40.78343,-73.96625,Manhattan,New York,New York County,US,42445950
40.71427,-74.00597,New York City,New York,,US,42440710
40.71427,-74.00597,New York City,New York,,US,42421889
40.78343,-73.96625,Manhattan,New York,New York County,US,42429976
40.71427,-74.00597,New York City,New York,,US,42437890
40.78343,-73.96625,Manhattan,New York,New York County,US,5706568771
40.78343,-73.96625,Manhattan,New York,New York County,US,42435301
40.84985,-73.86641,The Bronx,New York,Bronx,US,5937298148
40.62205,-73.7468,Inwood,New York,Nassau County,US,5287043132
40.84985,-73.86641,The Bronx,New York,Bronx,US,5935616551
40.74482,-73.94875,Long Island City,New York,Queens County,US,42442947
40.78343,-73.96625,Manhattan,New York,New York County,US,42442528
40.71427,-74.00597,New York City,New York,,US,42440737
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42439440
40.74482,-73.94875,Long Island City,New York,Queens County,US,42440469
40.71427,-74.00597,New York City,New York,,US,42428473
40.74482,-73.94875,Long Island City,New York,Queens County,US,42449942
40.78343,-73.96625,Manhattan,New York,New York County,US,42435301
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446977
40.71427,-74.00597,New York City,New York,,US,42439323
40.78343,-73.96625,Manhattan,New York,New York County,US,42435266
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445667
40.78343,-73.96625,Manhattan,New York,New York County,US,42436913
40.74482,-73.94875,Long Island City,New York,Queens County,US,42818493
40.71427,-74.00597,New York City,New York,,US,42448558
40.71427,-74.00597,New York City,New York,,US,42454994
40.74482,-73.94875,Long Island City,New York,Queens County,US,42442960
40.74482,-73.94875,Long Island City,New York,Queens County,US,595105589
40.78343,-73.96625,Manhattan,New York,New York County,US,42427915
40.71427,-74.00597,New York City,New York,,US,42428491
40.6501,-73.94958,Brooklyn,New York,Kings County,US,42478436
40.71427,-74.00597,New York City,New York,,US,42427426
40.78343,-73.96625,Manhattan,New York,New York County,US,42435794
40.78343,-73.96625,Manhattan,New York,New York County,US,42428047
40.78343,-73.96625,Manhattan,New York,New York County,US,42431549
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42437654
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435642
40.78343,-73.96625,Manhattan,New York,New York County,US,42448726
40.71427,-74.00597,New York City,New York,,US,42422035
40.78343,-73.96625,Manhattan,New York,New York County,US,42432818
40.74482,-73.94875,Long Island City,New York,Queens County,US,42442959
40.71427,-74.00597,New York City,New York,,US,42446825
40.78343,-73.96625,Manhattan,New York,New York County,US,42445953
40.71427,-74.00597,New York City,New York,,US,42446533
40.79205,-74.00375,Guttenberg,New Jersey,Hudson County,US,595254571
40.68149,-73.83652,Borough of Queens,New York,Queens County,US,42917418
40.78343,-73.96625,Manhattan,New York,New York County,US,42436510
40.78343,-73.96625,Manhattan,New York,New York County,US,42437384
40.71427,-74.00597,New York City,New York,,US,42429659
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435660
40.78343,-73.96625,Manhattan,New York,New York County,US,596776041
40.78343,-73.96625,Manhattan,New York,New York County,US,42429334
40.71427,-74.00597,New York City,New York,,US,42429659
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445411
40.78343,-73.96625,Manhattan,New York,New York County,US,42430367
40.71427,-74.00597,New York City,New York,,US,42434196
40.78343,-73.96625,Manhattan,New York,New York County,US,42430390
40.74482,-73.94875,Long Island City,New York,Queens County,US,42443804
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42430304
40.78343,-73.96625,Manhattan,New York,New York County,US,42446466
40.78343,-73.96625,Manhattan,New York,New York County,US,42428003
40.71427,-74.00597,New York City,New York,,US,42453395
40.74482,-73.94875,Long Island City,New York,Queens County,US,42442955
40.6501,-73.94958,Brooklyn,New York,Kings County,US,42532344
40.78343,-73.96625,Manhattan,New York,New York County,US,42443388
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445903
40.71427,-74.00597,New York City,New York,,US,42440729
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446701
40.74399,-74.03236,Hoboken,New Jersey,Hudson County,US,42427390
40.71427,-74.00597,New York City,New York,,US,42446875
40.71427,-74.00597,New York City,New York,,US,42453395
40.78343,-73.96625,Manhattan,New York,New York County,US,42430367
40.78343,-73.96625,Manhattan,New York,New York County,US,42432580
40.78343,-73.96625,Manhattan,New York,New York County,US,42432693
40.71427,-74.00597,New York City,New York,,US,42439236
40.62205,-73.7468,Inwood,New York,Nassau County,US,599057140
40.84985,-73.86641,The Bronx,New York,Bronx,US,6386092101
40.78343,-73.96625,Manhattan,New York,New York County,US,42440001
40.78343,-73.96625,Manhattan,New York,New York County,US,42442559
40.74482,-73.94875,Long Island City,New York,Queens County,US,42438463
40.78343,-73.96625,Manhattan,New York,New York County,US,42443042
40.78343,-73.96625,Manhattan,New York,New York County,US,42432589
40.78343,-73.96625,Manhattan,New York,New York County,US,42442445
40.78343,-73.96625,Manhattan,New York,New York County,US,42430347
40.84985,-73.86641,The Bronx,New York,Bronx,US,6386092101
40.78343,-73.96625,Manhattan,New York,New York County,US,42424225
40.78343,-73.96625,Manhattan,New York,New York County,US,595314101
40.78343,-73.96625,Manhattan,New York,New York County,US,42436700
40.71427,-74.00597,New York City,New York,,US,42436575
40.78343,-73.96625,Manhattan,New York,New York County,US,42430344
40.71427,-74.00597,New York City,New York,,US,42445498
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42430304
40.78343,-73.96625,Manhattan,New York,New York County,US,42435272
40.78343,-73.96625,Manhattan,New York,New York County,US,42434172
40.71427,-74.00597,New York City,New York,,US,3584752508
40.71427,-74.00597,New York City,New York,,US,42432142
40.78343,-73.96625,Manhattan,New York,New York County,US,42437052
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42448996
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,4443775465
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435642
40.6501,-73.94958,Brooklyn,New York,Kings County,US,597727994
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,4443775465
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435644
40.78343,-73.96625,Manhattan,New York,New York County,US,42447136
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42430304
40.74482,-73.94875,Long Island City,New York,Queens County,US,42456049
40.74482,-73.94875,Long Island City,New York,Queens County,US,6517112874
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42439440
40.84985,-73.86641,The Bronx,New York,Bronx,US,6386092101
40.71427,-74.00597,New York City,New York,,US,42446889
40.78343,-73.96625,Manhattan,New York,New York County,US,42447115
40.78343,-73.96625,Manhattan,New York,New York County,US,42447020
40.71427,-74.00597,New York City,New York,,US,42431814
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445411
40.71427,-74.00597,New York City,New York,,US,42430269
40.78343,-73.96625,Manhattan,New York,New York County,US,42431004
40.74482,-73.94875,Long Island City,New York,Queens County,US,42442889
40.78343,-73.96625,Manhattan,New York,New York County,US,42448745
40.62205,-73.7468,Inwood,New York,Nassau County,US,5287043132
40.71427,-74.00597,New York City,New York,,US,42453601
40.78343,-73.96625,Manhattan,New York,New York County,US,42452353
40.78343,-73.96625,Manhattan,New York,New York County,US,596776103
40.78343,-73.96625,Manhattan,New York,New York County,US,42443341
40.71427,-74.00597,New York City,New York,,US,42428441
40.71427,-74.00597,New York City,New York,,US,588546798
40.71427,-74.00597,New York City,New York,,US,42427426
40.71427,-74.00597,New York City,New York,,US,42430259
40.78343,-73.96625,Manhattan,New York,New York County,US,42432580
40.78343,-73.96625,Manhattan,New York,New York County,US,42449985
40.78343,-73.96625,Manhattan,New York,New York County,US,42427915
40.84985,-73.86641,The Bronx,New York,Bronx,US,5937298148
40.78343,-73.96625,Manhattan,New York,New York County,US,42448254
40.71427,-74.00597,New York City,New York,,US,42430279
40.78343,-73.96625,Manhattan,New York,New York County,US,42436492
40.71427,-74.00597,New York City,New York,,US,42455039
40.78343,-73.96625,Manhattan,New York,New York County,US,596776260
40.71427,-74.00597,New York City,New York,,US,42433577
40.71427,-74.00597,New York City,New York,,US,42476728
40.71427,-74.00597,New York City,New York,,US,42453777
40.78343,-73.96625,Manhattan,New York,New York County,US,42439389
40.78343,-73.96625,Manhattan,New York,New York County,US,42428610
40.71427,-74.00597,New York City,New York,,US,42429782
40.78343,-73.96625,Manhattan,New York,New York County,US,42443032
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42430646
40.71427,-74.00597,New York City,New York,,US,42443513
40.74482,-73.94875,Long Island City,New York,Queens County,US,6517112874
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435642
40.71427,-74.00597,New York City,New York,,US,42434271
40.79205,-74.00375,Guttenberg,New Jersey,Hudson County,US,42438301
40.71427,-74.00597,New York City,New York,,US,42434197
40.71427,-74.00597,New York City,New York,,US,42428192
40.78343,-73.96625,Manhattan,New York,New York County,US,42431549
40.71427,-74.00597,New York City,New York,,US,42446849
40.78343,-73.96625,Manhattan,New York,New York County,US,42436492
40.78343,-73.96625,Manhattan,New York,New York County,US,42440020
40.74482,-73.94875,Long Island City,New York,Queens County,US,42452973
40.78343,-73.96625,Manhattan,New York,New York County,US,42430356
40.71427,-74.00597,New York City,New York,,US,42430131
40.71427,-74.00597,New York City,New York,,US,42433573
40.71427,-74.00597,New York City,New York,,US,42431505
40.78343,-73.96625,Manhattan,New York,New York County,US,42439389
40.78343,-73.96625,Manhattan,New York,New York County,US,4016646206
40.71427,-74.00597,New York City,New York,,US,42429374
40.74482,-73.94875,Long Island City,New York,Queens County,US,42455929
40.78343,-73.96625,Manhattan,New York,New York County,US,42437423
40.78343,-73.96625,Manhattan,New York,New York County,US,42435714
40.74482,-73.94875,Long Island City,New York,Queens County,US,42442935
40.78343,-73.96625,Manhattan,New York,New York County,US,42446466
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42430685
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435660
40.71427,-74.00597,New York City,New York,,US,42435596
40.79205,-74.00375,Guttenberg,New Jersey,Hudson County,US,595245920
40.71427,-74.00597,New York City,New York,,US,42430004
40.71427,-74.00597,New York City,New York,,US,42436439
40.62205,-73.7468,Inwood,New York,Nassau County,US,5287043132
40.74482,-73.94875,Long Island City,New York,Queens County,US,1669024974
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42430304
40.78343,-73.96625,Manhattan,New York,New York County,US,42432693
40.78343,-73.96625,Manhattan,New York,New York County,US,42439389
40.78343,-73.96625,Manhattan,New York,New York County,US,42450057
40.78343,-73.96625,Manhattan,New York,New York County,US,42427762
40.71427,-74.00597,New York City,New York,,US,42430004
40.78343,-73.96625,Manhattan,New York,New York County,US,42446353
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446971
40.71427,-74.00597,New York City,New York,,US,42432246
40.71427,-74.00597,New York City,New York,,US,42439823
40.78343,-73.96625,Manhattan,New York,New York County,US,42430317
40.71427,-74.00597,New York City,New York,,US,42454378
40.78343,-73.96625,Manhattan,New York,New York County,US,42442983
40.71427,-74.00597,New York City,New York,,US,5706569898
40.78343,-73.96625,Manhattan,New York,New York County,US,42439559
40.71427,-74.00597,New York City,New York,,US,42430282
40.71427,-74.00597,New York City,New York,,US,42437786
40.71427,-74.00597,New York City,New York,,US,42431459
40.71427,-74.00597,New York City,New York,,US,370705004
40.74482,-73.94875,Long Island City,New York,Queens County,US,5852272391
40.71427,-74.00597,New York City,New York,,US,42427256
40.71427,-74.00597,New York City,New York,,US,42440323
40.78343,-73.96625,Manhattan,New York,New York County,US,1061531695
40.78343,-73.96625,Manhattan,New York,New York County,US,42732876
40.71427,-74.00597,New York City,New York,,US,390519635
40.78343,-73.96625,Manhattan,New York,New York County,US,42431650
40.71427,-74.00597,New York City,New York,,US,42428391
40.74482,-73.94875,Long Island City,New York,Queens County,US,42449947
40.71427,-74.00597,New York City,New York,,US,42436393
40.69149,-73.80569,Jamaica,New York,Queens County,US,599036657
40.78343,-73.96625,Manhattan,New York,New York County,US,42436539
40.71427,-74.00597,New York City,New York,,US,42439840
40.78343,-73.96625,Manhattan,New York,New York County,US,42432564
40.74482,-73.94875,Long Island City,New York,Queens County,US,42449963
40.78343,-73.96625,Manhattan,New York,New York County,US,42440966
40.78343,-73.96625,Manhattan,New York,New York County,US,42430075
40.74482,-73.94875,Long Island City,New York,Queens County,US,42436957
40.78343,-73.96625,Manhattan,New York,New York County,US,42428007
40.78343,-73.96625,Manhattan,New York,New York County,US,42430378
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435660
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42430304
40.71427,-74.00597,New York City,New York,,US,42435581
40.71427,-74.00597,New York City,New York,,US,42430277
40.78343,-73.96625,Manhattan,New York,New York County,US,42430344
40.71427,-74.00597,New York City,New York,,US,42437890
40.78343,-73.96625,Manhattan,New York,New York County,US,42431039
40.69149,-73.80569,Jamaica,New York,Queens County,US,42803144
40.71427,-74.00597,New York City,New York,,US,42429766
40.78343,-73.96625,Manhattan,New York,New York County,US,42456066
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42448996
40.78343,-73.96625,Manhattan,New York,New York County,US,596775867
40.78343,-73.96625,Manhattan,New York,New York County,US,42436486
40.71427,-74.00597,New York City,New York,,US,42440356
40.74482,-73.94875,Long Island City,New York,Queens County,US,42442889
40.71427,-74.00597,New York City,New York,,US,592509222
40.78343,-73.96625,Manhattan,New York,New York County,US,42446016
40.78343,-73.96625,Manhattan,New York,New York County,US,42447020
40.78343,-73.96625,Manhattan,New York,New York County,US,42431111
40.71427,-74.00597,New York City,New York,,US,42440721
40.79205,-74.00375,Guttenberg,New Jersey,Hudson County,US,42430747
40.78343,-73.96625,Manhattan,New York,New York County,US,6929267015
40.84985,-73.86641,The Bronx,New York,Bronx,US,6757456084
40.71427,-74.00597,New York City,New York,,US,42446547
40.78343,-73.96625,Manhattan,New York,New York County,US,3099327964
40.78343,-73.96625,Manhattan,New York,New York County,US,6680686985
40.71427,-74.00597,New York City,New York,,US,42428438
40.78343,-73.96625,Manhattan,New York,New York County,US,42428016
40.78343,-73.96625,Manhattan,New York,New York County,US,42435522
40.78343,-73.96625,Manhattan,New York,New York County,US,42450015
40.78343,-73.96625,Manhattan,New York,New York County,US,42421810
40.78343,-73.96625,Manhattan,New York,New York County,US,42447009
40.78343,-73.96625,Manhattan,New York,New York County,US,42443037
40.71427,-74.00597,New York City,New York,,US,3584752508
40.78343,-73.96625,Manhattan,New York,New York County,US,42428598
40.71427,-74.00597,New York City,New York,,US,42427374
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435671
40.71427,-74.00597,New York City,New York,,US,42446622
40.71427,-74.00597,New York City,New York,,US,1692433932
40.79205,-74.00375,Guttenberg,New Jersey,Hudson County,US,42430983
40.78343,-73.96625,Manhattan,New York,New York County,US,42427915
40.78343,-73.96625,Manhattan,New York,New York County,US,42435265
40.71427,-74.00597,New York City,New York,,US,42430253
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445374
40.78343,-73.96625,Manhattan,New York,New York County,US,42452812
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445413
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,62915549
40.74482,-73.94875,Long Island City,New York,Queens County,US,561042193
40.78343,-73.96625,Manhattan,New York,New York County,US,42446466
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42433611
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435422
40.78343,-73.96625,Manhattan,New York,New York County,US,42436511
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42439964
40.78343,-73.96625,Manhattan,New York,New York County,US,42446998
40.78343,-73.96625,Manhattan,New York,New York County,US,42430358
40.78343,-73.96625,Manhattan,New York,New York County,US,42443388
40.78343,-73.96625,Manhattan,New York,New York County,US,42439389
40.71427,-74.00597,New York City,New York,,US,42440280
40.78343,-73.96625,Manhattan,New York,New York County,US,42440153
40.78343,-73.96625,Manhattan,New York,New York County,US,42429338
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,4443775465
40.71427,-74.00597,New York City,New York,,US,4557517555
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435422
40.71427,-74.00597,New York City,New York,,US,42430217
40.78343,-73.96625,Manhattan,New York,New York County,US,42430394
40.78343,-73.96625,Manhattan,New York,New York County,US,42447166
40.71427,-74.00597,New York City,New York,,US,42469325
40.78343,-73.96625,Manhattan,New York,New York County,US,42431089
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,4443775465
40.78343,-73.96625,Manhattan,New York,New York County,US,42454196
40.78343,-73.96625,Manhattan,New York,New York County,US,42431102
40.78343,-73.96625,Manhattan,New York,New York County,US,42436492
40.78343,-73.96625,Manhattan,New York,New York County,US,42427915
40.71427,-74.00597,New York City,New York,,US,42430277
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445390
40.62205,-73.7468,Inwood,New York,Nassau County,US,599041312
40.74482,-73.94875,Long Island City,New York,Queens County,US,42427968
40.78343,-73.96625,Manhattan,New York,New York County,US,4347534767
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445378
40.74482,-73.94875,Long Island City,New York,Queens County,US,42440463
40.78343,-73.96625,Manhattan,New York,New York County,US,42430371
40.62205,-73.7468,Inwood,New York,Nassau County,US,5287043132
40.71427,-74.00597,New York City,New York,,US,42437021
40.71427,-74.00597,New York City,New York,,US,42459436
40.78343,-73.96625,Manhattan,New York,New York County,US,596775946
40.78343,-73.96625,Manhattan,New York,New York County,US,42431121
40.78343,-73.96625,Manhattan,New York,New York County,US,42431544
40.78343,-73.96625,Manhattan,New York,New York County,US,42430314
40.78343,-73.96625,Manhattan,New York,New York County,US,42440009
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42427805
40.78343,-73.96625,Manhattan,New York,New York County,US,42454679
40.71427,-74.00597,New York City,New York,,US,5815234915
40.62205,-73.7468,Inwood,New York,Nassau County,US,5287043132
40.78343,-73.96625,Manhattan,New York,New York County,US,42436919
40.78343,-73.96625,Manhattan,New York,New York County,US,42446466
40.82704,-73.97569,Edgewater,New Jersey,Bergen County,US,42428928
40.78343,-73.96625,Manhattan,New York,New York County,US,42421974
40.78343,-73.96625,Manhattan,New York,New York County,US,42436511
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42448996
40.71427,-74.00597,New York City,New York,,US,42442843
40.79205,-74.00375,Guttenberg,New Jersey,Hudson County,US,42430722
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,4491359481
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435642
40.78343,-73.96625,Manhattan,New York,New York County,US,42428657
40.71427,-74.00597,New York City,New York,,US,42428441
40.71427,-74.00597,New York City,New York,,US,1772136810
40.74482,-73.94875,Long Island City,New York,Queens County,US,42436586
40.78343,-73.96625,Manhattan,New York,New York County,US,42435675
40.78343,-73.96625,Manhattan,New York,New York County,US,42443313
40.78343,-73.96625,Manhattan,New York,New York County,US,42439567
40.78343,-73.96625,Manhattan,New York,New York County,US,42443346
40.62205,-73.7468,Inwood,New York,Nassau County,US,599047168
40.78343,-73.96625,Manhattan,New York,New York County,US,42440163
40.84985,-73.86641,The Bronx,New York,Bronx,US,6757456084
40.78343,-73.96625,Manhattan,New York,New York County,US,42429338
40.78343,-73.96625,Manhattan,New York,New York County,US,1061531730
40.78343,-73.96625,Manhattan,New York,New York County,US,42445247
40.69149,-73.80569,Jamaica,New York,Queens County,US,599033037
40.78343,-73.96625,Manhattan,New York,New York County,US,42443388
40.78343,-73.96625,Manhattan,New York,New York County,US,596788016
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435642
40.71427,-74.00597,New York City,New York,,US,7372860100
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435660
40.84985,-73.86641,The Bronx,New York,Bronx,US,6757456084
40.78343,-73.96625,Manhattan,New York,New York County,US,4347534767
40.78343,-73.96625,Manhattan,New York,New York County,US,596775935
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,4461990857
40.78343,-73.96625,Manhattan,New York,New York County,US,42424225
40.74482,-73.94875,Long Island City,New York,Queens County,US,42440459
40.71427,-74.00597,New York City,New York,,US,42454378
40.78343,-73.96625,Manhattan,New York,New York County,US,42432700
40.74482,-73.94875,Long Island City,New York,Queens County,US,42455963
40.78343,-73.96625,Manhattan,New York,New York County,US,42428015
40.78343,-73.96625,Manhattan,New York,New York County,US,42438881
40.78343,-73.96625,Manhattan,New York,New York County,US,42434169
40.62205,-73.7468,Inwood,New York,Nassau County,US,5287043132
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445909
40.71427,-74.00597,New York City,New York,,US,42430217
40.71427,-74.00597,New York City,New York,,US,42428174
40.78343,-73.96625,Manhattan,New York,New York County,US,42443403
40.78343,-73.96625,Manhattan,New York,New York County,US,42428634
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42438547
40.71427,-74.00597,New York City,New York,,US,42434215
40.78343,-73.96625,Manhattan,New York,New York County,US,42430394
40.78343,-73.96625,Manhattan,New York,New York County,US,42428604
40.78343,-73.96625,Manhattan,New York,New York County,US,42428634
40.62205,-73.7468,Inwood,New York,Nassau County,US,599041339
40.71427,-74.00597,New York City,New York,,US,42429388
40.78343,-73.96625,Manhattan,New York,New York County,US,1061531597
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435660
40.78343,-73.96625,Manhattan,New York,New York County,US,42427762
40.78343,-73.96625,Manhattan,New York,New York County,US,42439553
40.74482,-73.94875,Long Island City,New York,Queens County,US,42449308
40.71427,-74.00597,New York City,New York,,US,889298452
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,4443775465
40.78343,-73.96625,Manhattan,New York,New York County,US,42446472
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435642
40.78343,-73.96625,Manhattan,New York,New York County,US,42430063
40.74482,-73.94875,Long Island City,New York,Queens County,US,42427991
40.71427,-74.00597,New York City,New York,,US,42443671
40.78343,-73.96625,Manhattan,New York,New York County,US,42430394
40.71427,-74.00597,New York City,New York,,US,42435451
40.78343,-73.96625,Manhattan,New York,New York County,US,596776095
40.84985,-73.86641,The Bronx,New York,Bronx,US,1698103508
40.78343,-73.96625,Manhattan,New York,New York County,US,42455675
40.74482,-73.94875,Long Island City,New York,Queens County,US,42434090
40.74482,-73.94875,Long Island City,New York,Queens County,US,42449938
40.71427,-74.00597,New York City,New York,,US,42439275
40.71427,-74.00597,New York City,New York,,US,42440729
40.78343,-73.96625,Manhattan,New York,New York County,US,42446466
40.74482,-73.94875,Long Island City,New York,Queens County,US,42449932
40.62205,-73.7468,Inwood,New York,Nassau County,US,5287043132
40.71427,-74.00597,New York City,New York,,US,42440743
40.62205,-73.7468,Inwood,New York,Nassau County,US,1701651380
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42430304
40.78343,-73.96625,Manhattan,New York,New York County,US,42428634
40.78343,-73.96625,Manhattan,New York,New York County,US,42440015
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42430298
40.78343,-73.96625,Manhattan,New York,New York County,US,42430371
40.71427,-74.00597,New York City,New York,,US,42444909
40.71427,-74.00597,New York City,New York,,US,4597668038
40.78343,-73.96625,Manhattan,New York,New York County,US,42445953
40.71427,-74.00597,New York City,New York,,US,42439001
40.71427,-74.00597,New York City,New York,,US,4597668032
40.71427,-74.00597,New York City,New York,,US,42435610
40.78343,-73.96625,Manhattan,New York,New York County,US,42428310
40.78343,-73.96625,Manhattan,New York,New York County,US,42428634
40.78343,-73.96625,Manhattan,New York,New York County,US,42439389
40.78343,-73.96625,Manhattan,New York,New York County,US,42432580
40.71427,-74.00597,New York City,New York,,US,4878831008
40.71427,-74.00597,New York City,New York,,US,42430271
40.62205,-73.7468,Inwood,New York,Nassau County,US,599047168
40.71427,-74.00597,New York City,New York,,US,42429700
40.78343,-73.96625,Manhattan,New York,New York County,US,42445731
40.78343,-73.96625,Manhattan,New York,New York County,US,42436511
40.71427,-74.00597,New York City,New York,,US,4597668029
40.84985,-73.86641,The Bronx,New York,Bronx,US,6593418712
